what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.xsd,2.7.1.v20120130-0943,"org.eclipse.xsd",1337761567401
os,sysinfo,,,"win32",1337761567405
arch,sysinfo,,,"x86_64",1337761567405
ws,sysinfo,,,"win32",1337761567405
locale,sysinfo,,,"nl_NL",1337761567405
processors,sysinfo,,,"4",1337761567405
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1337761567405
java.runtime.version,sysinfo,,,"1.7.0_03-b05",1337761567405
java.specification.name,sysinfo,,,"Java Platform API Specification",1337761567405
java.specification.vendor,sysinfo,,,"Oracle Corporation",1337761567405
java.specification.version,sysinfo,,,"1.7",1337761567405
java.vendor,sysinfo,,,"Oracle Corporation",1337761567405
java.version,sysinfo,,,"1.7.0_03",1337761567405
java.vm.info,sysinfo,,,"mixed mode",1337761567405
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1337761567405
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1337761567405
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1337761567405
java.vm.specification.version,sysinfo,,,"1.7",1337761567405
java.vm.vendor,sysinfo,,,"Oracle Corporation",1337761567405
java.vm.version,sysinfo,,,"22.1-b02",1337761567405
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1337761567839
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337761574130
started,bundle,com.viewstreet.java.eclipse.jaxbplugin.JAXBPlugin,1.0,"com.viewstreet.java.eclipse.jaxbplugin.JAXBPlugin",1337761580382
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337761593429
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1337761593719
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1337761593726
activated,editor,org.eclipse.wst.xsd.ui,1.2.404.v201105050216,"org.eclipse.wst.xsd.ui.internal.editor.InternalXSDMultiPageEditor",1337761600872
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1337761612446
closed,editor,org.eclipse.wst.xsd.ui,1.2.404.v201105050216,"org.eclipse.wst.xsd.ui.internal.editor.InternalXSDMultiPageEditor",1337761612447
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1337761626458
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337761634359
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337761679151
started,bundle,org.eclipse.pde.core,3.7.1.v20120103_r372,"org.eclipse.pde.core",1337761698063
started,bundle,org.eclipse.wst.jsdt.debug.rhino.ui,1.0.1.v201201112313,"org.eclipse.wst.jsdt.debug.rhino.ui",1337761698069
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1337761698297
started,bundle,org.eclipse.wst.jsdt.core,1.1.102.v201111090634,"org.eclipse.wst.jsdt.core",1337761698671
started,bundle,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui",1337761698805
started,bundle,org.eclipse.wst.dtd.core,1.1.501.v201107252021,"org.eclipse.wst.dtd.core",1337761699401
started,bundle,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.ui",1337761699407
started,bundle,org.eclipse.jpt.common.core,1.0.2.v201111103010,"org.eclipse.jpt.common.core",1337761699439
started,bundle,org.eclipse.jpt.jaxb.core,1.0.2.v201111103010,"org.eclipse.jpt.jaxb.core",1337761699440
started,bundle,org.eclipse.jst.jsp.core,1.2.402.v201112071853,"org.eclipse.jst.jsp.core",1337761699470
started,bundle,org.eclipse.wst.wsdl.validation,1.1.502.v201104071820,"org.eclipse.wst.wsdl.validation",1337761699533
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337761772983
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337761860986
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337761863381
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337761891079
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.garbagecollector",1337761894563
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.200.v201101281837,"org.eclipse.wst.xsl.debug.ui",1337761915209
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337761924154
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337761927035
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337761927639
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337761929976
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337761930536
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337761931401
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337761931879
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337761988573
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337762032859
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337762033888
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337762034660
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337762078254
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337762100122
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337762100873
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337762102022
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337762102836
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337762161572
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337762161590
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337762165958
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337762345491
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337762387507
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337762393986
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337762787799
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337762800668
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337762801930
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337762803905
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337762809593
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337762856003
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337762950729
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337762957474
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337763216854
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337763224133
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337763225002
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337763225399
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337763228939
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337763231220
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337763237135
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337763237831
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337765606187
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337765606686
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337765640914
started,bundle,org.eclipse.jpt.jpa.core,3.0.2.v201201243020,"org.eclipse.jpt.jpa.core",1337765737161
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337765737164
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1337765737283
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1337765737474
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337765737601
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1337765737702
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337765783444
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337765784221
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1337765860899
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1337765865574
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1337765870317
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337766013829
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337766021334
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337766033999
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337766036917
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337766140792
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1337766145189
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337766152603
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337766156941
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337766160087
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337766174174
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337766176556
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337766422075
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337766424395
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337766427813
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337766454790
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337766456764
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337766458746
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337766460824
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337766832255
opened,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1337766837947
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1337766838033
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1337766839427
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1337766879794
started,bundle,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.ui",1337766884934
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1337766891834
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1337766895063
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337766901698
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337766907898
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1337766907995
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1337766911606
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337766911700
closed,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1337766911700
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1337766912925
opened,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1337766913205
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1337766913280
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1337766939743
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1337766941836
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1337766952518
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1337766956969
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1337766990378
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1337767003801
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1337767041952
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1337767112135
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1337767122246
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337767122478
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337767122555
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1337767125361
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1337767129611
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1337767131558
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337767136480
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337767144573
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337767826816
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337767830813
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337767913635
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337767914940
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337767920442
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337767931830
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337768119776
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337768120127
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337768120264
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337768121037
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337768289018
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337768306884
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337768320850
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1337768324214
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337768330003
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337768330128
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337768333573
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337768406539
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1337768423203
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337768427296
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337768428178
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337768431086
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337768444121
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337768445334
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337768569076
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1337768577636
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1337768578829
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337768581693
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337768595998
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1337768598782
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1337768601312
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1337768655154
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337768667670
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337768674267
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1337768677251
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337768682249
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337768702208
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1337768710919
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1337768770017
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1337768772317
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1337768780050
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1337768780988
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1337768790234
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1337768796600
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337768915679
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337768993444
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1337769007206
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1337769015317
